dataset,photon_pt,photon_sieie,n,weight_nominal:sumw,weight_nominal:sumw2
EGamma_Run2018B,"[200.0, 250.0)","[0.0, 0.001)",1,,
EGamma_Run2018B,"[200.0, 250.0)","[0.001, 0.002)",0,,
EGamma_Run2018B,"[200.0, 250.0)","[0.002, 0.003)",1,,
EGamma_Run2018B,"[200.0, 250.0)","[0.003, 0.004)",2,,
EGamma_Run2018B,"[200.0, 250.0)","[0.004, 0.005)",7,,
EGamma_Run2018B,"[200.0, 250.0)","[0.005, 0.006)",20,,
EGamma_Run2018B,"[200.0, 250.0)","[0.006, 0.007)",76,,
EGamma_Run2018B,"[200.0, 250.0)","[0.007, 0.008)",1032,,
EGamma_Run2018B,"[200.0, 250.0)","[0.008, 0.009000000000000001)",13327,,
EGamma_Run2018B,"[200.0, 250.0)","[0.009000000000000001, 0.01)",20288,,
EGamma_Run2018B,"[200.0, 250.0)","[0.01, 0.011)",11152,,
EGamma_Run2018B,"[200.0, 250.0)","[0.011, 0.012)",8386,,
EGamma_Run2018B,"[200.0, 250.0)","[0.012, 0.013000000000000001)",5439,,
EGamma_Run2018B,"[200.0, 250.0)","[0.013000000000000001, 0.014)",3483,,
EGamma_Run2018B,"[200.0, 250.0)","[0.014, 0.015)",1996,,
EGamma_Run2018B,"[200.0, 250.0)","[0.015, 0.016)",1058,,
EGamma_Run2018B,"[200.0, 250.0)","[0.016, 0.017)",525,,
EGamma_Run2018B,"[200.0, 250.0)","[0.017, 0.018000000000000002)",267,,
EGamma_Run2018B,"[200.0, 250.0)","[0.018000000000000002, 0.019)",123,,
EGamma_Run2018B,"[200.0, 250.0)","[0.019, 0.02)",56,,
EGamma_Run2018B,"[250.0, 300.0)","[0.0, 0.001)",5,,
EGamma_Run2018B,"[250.0, 300.0)","[0.001, 0.002)",3,,
EGamma_Run2018B,"[250.0, 300.0)","[0.002, 0.003)",1,,
EGamma_Run2018B,"[250.0, 300.0)","[0.003, 0.004)",7,,
EGamma_Run2018B,"[250.0, 300.0)","[0.004, 0.005)",6,,
EGamma_Run2018B,"[250.0, 300.0)","[0.005, 0.006)",19,,
EGamma_Run2018B,"[250.0, 300.0)","[0.006, 0.007)",93,,
EGamma_Run2018B,"[250.0, 300.0)","[0.007, 0.008)",1361,,
EGamma_Run2018B,"[250.0, 300.0)","[0.008, 0.009000000000000001)",18179,,
EGamma_Run2018B,"[250.0, 300.0)","[0.009000000000000001, 0.01)",28596,,
EGamma_Run2018B,"[250.0, 300.0)","[0.01, 0.011)",16560,,
EGamma_Run2018B,"[250.0, 300.0)","[0.011, 0.012)",13210,,
EGamma_Run2018B,"[250.0, 300.0)","[0.012, 0.013000000000000001)",10445,,
EGamma_Run2018B,"[250.0, 300.0)","[0.013000000000000001, 0.014)",7122,,
EGamma_Run2018B,"[250.0, 300.0)","[0.014, 0.015)",4759,,
EGamma_Run2018B,"[250.0, 300.0)","[0.015, 0.016)",2665,,
EGamma_Run2018B,"[250.0, 300.0)","[0.016, 0.017)",1326,,
EGamma_Run2018B,"[250.0, 300.0)","[0.017, 0.018000000000000002)",608,,
EGamma_Run2018B,"[250.0, 300.0)","[0.018000000000000002, 0.019)",268,,
EGamma_Run2018B,"[250.0, 300.0)","[0.019, 0.02)",121,,
EGamma_Run2018B,"[300.0, 400.0)","[0.0, 0.001)",0,,
EGamma_Run2018B,"[300.0, 400.0)","[0.001, 0.002)",2,,
EGamma_Run2018B,"[300.0, 400.0)","[0.002, 0.003)",2,,
EGamma_Run2018B,"[300.0, 400.0)","[0.003, 0.004)",5,,
EGamma_Run2018B,"[300.0, 400.0)","[0.004, 0.005)",3,,
EGamma_Run2018B,"[300.0, 400.0)","[0.005, 0.006)",8,,
EGamma_Run2018B,"[300.0, 400.0)","[0.006, 0.007)",40,,
EGamma_Run2018B,"[300.0, 400.0)","[0.007, 0.008)",555,,
EGamma_Run2018B,"[300.0, 400.0)","[0.008, 0.009000000000000001)",9746,,
EGamma_Run2018B,"[300.0, 400.0)","[0.009000000000000001, 0.01)",16198,,
EGamma_Run2018B,"[300.0, 400.0)","[0.01, 0.011)",8922,,
EGamma_Run2018B,"[300.0, 400.0)","[0.011, 0.012)",7155,,
EGamma_Run2018B,"[300.0, 400.0)","[0.012, 0.013000000000000001)",6727,,
EGamma_Run2018B,"[300.0, 400.0)","[0.013000000000000001, 0.014)",5512,,
EGamma_Run2018B,"[300.0, 400.0)","[0.014, 0.015)",4124,,
EGamma_Run2018B,"[300.0, 400.0)","[0.015, 0.016)",2851,,
EGamma_Run2018B,"[300.0, 400.0)","[0.016, 0.017)",1581,,
EGamma_Run2018B,"[300.0, 400.0)","[0.017, 0.018000000000000002)",844,,
EGamma_Run2018B,"[300.0, 400.0)","[0.018000000000000002, 0.019)",384,,
EGamma_Run2018B,"[300.0, 400.0)","[0.019, 0.02)",170,,
EGamma_Run2018B,"[400.0, 500.0)","[0.0, 0.001)",1,,
EGamma_Run2018B,"[400.0, 500.0)","[0.001, 0.002)",0,,
EGamma_Run2018B,"[400.0, 500.0)","[0.002, 0.003)",0,,
EGamma_Run2018B,"[400.0, 500.0)","[0.003, 0.004)",0,,
EGamma_Run2018B,"[400.0, 500.0)","[0.004, 0.005)",1,,
EGamma_Run2018B,"[400.0, 500.0)","[0.005, 0.006)",3,,
EGamma_Run2018B,"[400.0, 500.0)","[0.006, 0.007)",6,,
EGamma_Run2018B,"[400.0, 500.0)","[0.007, 0.008)",106,,
EGamma_Run2018B,"[400.0, 500.0)","[0.008, 0.009000000000000001)",1865,,
EGamma_Run2018B,"[400.0, 500.0)","[0.009000000000000001, 0.01)",3357,,
EGamma_Run2018B,"[400.0, 500.0)","[0.01, 0.011)",1660,,
EGamma_Run2018B,"[400.0, 500.0)","[0.011, 0.012)",1140,,
EGamma_Run2018B,"[400.0, 500.0)","[0.012, 0.013000000000000001)",1344,,
EGamma_Run2018B,"[400.0, 500.0)","[0.013000000000000001, 0.014)",1393,,
EGamma_Run2018B,"[400.0, 500.0)","[0.014, 0.015)",1059,,
EGamma_Run2018B,"[400.0, 500.0)","[0.015, 0.016)",873,,
EGamma_Run2018B,"[400.0, 500.0)","[0.016, 0.017)",638,,
EGamma_Run2018B,"[400.0, 500.0)","[0.017, 0.018000000000000002)",400,,
EGamma_Run2018B,"[400.0, 500.0)","[0.018000000000000002, 0.019)",219,,
EGamma_Run2018B,"[400.0, 500.0)","[0.019, 0.02)",90,,
EGamma_Run2018B,"[500.0, 600.0)","[0.0, 0.001)",0,,
EGamma_Run2018B,"[500.0, 600.0)","[0.001, 0.002)",0,,
EGamma_Run2018B,"[500.0, 600.0)","[0.002, 0.003)",0,,
EGamma_Run2018B,"[500.0, 600.0)","[0.003, 0.004)",0,,
EGamma_Run2018B,"[500.0, 600.0)","[0.004, 0.005)",0,,
EGamma_Run2018B,"[500.0, 600.0)","[0.005, 0.006)",1,,
EGamma_Run2018B,"[500.0, 600.0)","[0.006, 0.007)",1,,
EGamma_Run2018B,"[500.0, 600.0)","[0.007, 0.008)",24,,
EGamma_Run2018B,"[500.0, 600.0)","[0.008, 0.009000000000000001)",460,,
EGamma_Run2018B,"[500.0, 600.0)","[0.009000000000000001, 0.01)",911,,
EGamma_Run2018B,"[500.0, 600.0)","[0.01, 0.011)",412,,
EGamma_Run2018B,"[500.0, 600.0)","[0.011, 0.012)",246,,
EGamma_Run2018B,"[500.0, 600.0)","[0.012, 0.013000000000000001)",271,,
EGamma_Run2018B,"[500.0, 600.0)","[0.013000000000000001, 0.014)",355,,
EGamma_Run2018B,"[500.0, 600.0)","[0.014, 0.015)",264,,
EGamma_Run2018B,"[500.0, 600.0)","[0.015, 0.016)",214,,
EGamma_Run2018B,"[500.0, 600.0)","[0.016, 0.017)",178,,
EGamma_Run2018B,"[500.0, 600.0)","[0.017, 0.018000000000000002)",134,,
EGamma_Run2018B,"[500.0, 600.0)","[0.018000000000000002, 0.019)",51,,
EGamma_Run2018B,"[500.0, 600.0)","[0.019, 0.02)",21,,
EGamma_Run2018B,"[600.0, 1000.0)","[0.0, 0.001)",0,,
EGamma_Run2018B,"[600.0, 1000.0)","[0.001, 0.002)",0,,
EGamma_Run2018B,"[600.0, 1000.0)","[0.002, 0.003)",0,,
EGamma_Run2018B,"[600.0, 1000.0)","[0.003, 0.004)",1,,
EGamma_Run2018B,"[600.0, 1000.0)","[0.004, 0.005)",0,,
EGamma_Run2018B,"[600.0, 1000.0)","[0.005, 0.006)",0,,
EGamma_Run2018B,"[600.0, 1000.0)","[0.006, 0.007)",1,,
EGamma_Run2018B,"[600.0, 1000.0)","[0.007, 0.008)",11,,
EGamma_Run2018B,"[600.0, 1000.0)","[0.008, 0.009000000000000001)",236,,
EGamma_Run2018B,"[600.0, 1000.0)","[0.009000000000000001, 0.01)",499,,
EGamma_Run2018B,"[600.0, 1000.0)","[0.01, 0.011)",157,,
EGamma_Run2018B,"[600.0, 1000.0)","[0.011, 0.012)",101,,
EGamma_Run2018B,"[600.0, 1000.0)","[0.012, 0.013000000000000001)",88,,
EGamma_Run2018B,"[600.0, 1000.0)","[0.013000000000000001, 0.014)",102,,
EGamma_Run2018B,"[600.0, 1000.0)","[0.014, 0.015)",84,,
EGamma_Run2018B,"[600.0, 1000.0)","[0.015, 0.016)",68,,
EGamma_Run2018B,"[600.0, 1000.0)","[0.016, 0.017)",48,,
EGamma_Run2018B,"[600.0, 1000.0)","[0.017, 0.018000000000000002)",49,,
EGamma_Run2018B,"[600.0, 1000.0)","[0.018000000000000002, 0.019)",22,,
EGamma_Run2018B,"[600.0, 1000.0)","[0.019, 0.02)",11,,
EGamma_Run2018C,"[200.0, 250.0)","[0.0, 0.001)",1,,
EGamma_Run2018C,"[200.0, 250.0)","[0.001, 0.002)",1,,
EGamma_Run2018C,"[200.0, 250.0)","[0.002, 0.003)",0,,
EGamma_Run2018C,"[200.0, 250.0)","[0.003, 0.004)",3,,
EGamma_Run2018C,"[200.0, 250.0)","[0.004, 0.005)",4,,
EGamma_Run2018C,"[200.0, 250.0)","[0.005, 0.006)",15,,
EGamma_Run2018C,"[200.0, 250.0)","[0.006, 0.007)",91,,
EGamma_Run2018C,"[200.0, 250.0)","[0.007, 0.008)",988,,
EGamma_Run2018C,"[200.0, 250.0)","[0.008, 0.009000000000000001)",12642,,
EGamma_Run2018C,"[200.0, 250.0)","[0.009000000000000001, 0.01)",19599,,
EGamma_Run2018C,"[200.0, 250.0)","[0.01, 0.011)",10909,,
EGamma_Run2018C,"[200.0, 250.0)","[0.011, 0.012)",8053,,
EGamma_Run2018C,"[200.0, 250.0)","[0.012, 0.013000000000000001)",5312,,
EGamma_Run2018C,"[200.0, 250.0)","[0.013000000000000001, 0.014)",3426,,
EGamma_Run2018C,"[200.0, 250.0)","[0.014, 0.015)",2071,,
EGamma_Run2018C,"[200.0, 250.0)","[0.015, 0.016)",1061,,
EGamma_Run2018C,"[200.0, 250.0)","[0.016, 0.017)",541,,
EGamma_Run2018C,"[200.0, 250.0)","[0.017, 0.018000000000000002)",267,,
EGamma_Run2018C,"[200.0, 250.0)","[0.018000000000000002, 0.019)",125,,
EGamma_Run2018C,"[200.0, 250.0)","[0.019, 0.02)",47,,
EGamma_Run2018C,"[250.0, 300.0)","[0.0, 0.001)",0,,
EGamma_Run2018C,"[250.0, 300.0)","[0.001, 0.002)",2,,
EGamma_Run2018C,"[250.0, 300.0)","[0.002, 0.003)",2,,
EGamma_Run2018C,"[250.0, 300.0)","[0.003, 0.004)",5,,
EGamma_Run2018C,"[250.0, 300.0)","[0.004, 0.005)",11,,
EGamma_Run2018C,"[250.0, 300.0)","[0.005, 0.006)",19,,
EGamma_Run2018C,"[250.0, 300.0)","[0.006, 0.007)",115,,
EGamma_Run2018C,"[250.0, 300.0)","[0.007, 0.008)",1254,,
EGamma_Run2018C,"[250.0, 300.0)","[0.008, 0.009000000000000001)",16968,,
EGamma_Run2018C,"[250.0, 300.0)","[0.009000000000000001, 0.01)",27121,,
EGamma_Run2018C,"[250.0, 300.0)","[0.01, 0.011)",15838,,
EGamma_Run2018C,"[250.0, 300.0)","[0.011, 0.012)",12687,,
EGamma_Run2018C,"[250.0, 300.0)","[0.012, 0.013000000000000001)",9895,,
EGamma_Run2018C,"[250.0, 300.0)","[0.013000000000000001, 0.014)",6969,,
EGamma_Run2018C,"[250.0, 300.0)","[0.014, 0.015)",4639,,
EGamma_Run2018C,"[250.0, 300.0)","[0.015, 0.016)",2615,,
EGamma_Run2018C,"[250.0, 300.0)","[0.016, 0.017)",1292,,
EGamma_Run2018C,"[250.0, 300.0)","[0.017, 0.018000000000000002)",645,,
EGamma_Run2018C,"[250.0, 300.0)","[0.018000000000000002, 0.019)",256,,
EGamma_Run2018C,"[250.0, 300.0)","[0.019, 0.02)",118,,
EGamma_Run2018C,"[300.0, 400.0)","[0.0, 0.001)",1,,
EGamma_Run2018C,"[300.0, 400.0)","[0.001, 0.002)",2,,
EGamma_Run2018C,"[300.0, 400.0)","[0.002, 0.003)",3,,
EGamma_Run2018C,"[300.0, 400.0)","[0.003, 0.004)",3,,
EGamma_Run2018C,"[300.0, 400.0)","[0.004, 0.005)",6,,
EGamma_Run2018C,"[300.0, 400.0)","[0.005, 0.006)",3,,
EGamma_Run2018C,"[300.0, 400.0)","[0.006, 0.007)",48,,
EGamma_Run2018C,"[300.0, 400.0)","[0.007, 0.008)",548,,
EGamma_Run2018C,"[300.0, 400.0)","[0.008, 0.009000000000000001)",8884,,
EGamma_Run2018C,"[300.0, 400.0)","[0.009000000000000001, 0.01)",15443,,
EGamma_Run2018C,"[300.0, 400.0)","[0.01, 0.011)",8377,,
EGamma_Run2018C,"[300.0, 400.0)","[0.011, 0.012)",6923,,
EGamma_Run2018C,"[300.0, 400.0)","[0.012, 0.013000000000000001)",6380,,
EGamma_Run2018C,"[300.0, 400.0)","[0.013000000000000001, 0.014)",5387,,
EGamma_Run2018C,"[300.0, 400.0)","[0.014, 0.015)",4034,,
EGamma_Run2018C,"[300.0, 400.0)","[0.015, 0.016)",2770,,
EGamma_Run2018C,"[300.0, 400.0)","[0.016, 0.017)",1566,,
EGamma_Run2018C,"[300.0, 400.0)","[0.017, 0.018000000000000002)",854,,
EGamma_Run2018C,"[300.0, 400.0)","[0.018000000000000002, 0.019)",436,,
EGamma_Run2018C,"[300.0, 400.0)","[0.019, 0.02)",176,,
EGamma_Run2018C,"[400.0, 500.0)","[0.0, 0.001)",0,,
EGamma_Run2018C,"[400.0, 500.0)","[0.001, 0.002)",0,,
EGamma_Run2018C,"[400.0, 500.0)","[0.002, 0.003)",1,,
EGamma_Run2018C,"[400.0, 500.0)","[0.003, 0.004)",2,,
EGamma_Run2018C,"[400.0, 500.0)","[0.004, 0.005)",2,,
EGamma_Run2018C,"[400.0, 500.0)","[0.005, 0.006)",2,,
EGamma_Run2018C,"[400.0, 500.0)","[0.006, 0.007)",4,,
EGamma_Run2018C,"[400.0, 500.0)","[0.007, 0.008)",85,,
EGamma_Run2018C,"[400.0, 500.0)","[0.008, 0.009000000000000001)",1861,,
EGamma_Run2018C,"[400.0, 500.0)","[0.009000000000000001, 0.01)",3229,,
EGamma_Run2018C,"[400.0, 500.0)","[0.01, 0.011)",1479,,
EGamma_Run2018C,"[400.0, 500.0)","[0.011, 0.012)",1136,,
EGamma_Run2018C,"[400.0, 500.0)","[0.012, 0.013000000000000001)",1193,,
EGamma_Run2018C,"[400.0, 500.0)","[0.013000000000000001, 0.014)",1339,,
EGamma_Run2018C,"[400.0, 500.0)","[0.014, 0.015)",1092,,
EGamma_Run2018C,"[400.0, 500.0)","[0.015, 0.016)",891,,
EGamma_Run2018C,"[400.0, 500.0)","[0.016, 0.017)",666,,
EGamma_Run2018C,"[400.0, 500.0)","[0.017, 0.018000000000000002)",396,,
EGamma_Run2018C,"[400.0, 500.0)","[0.018000000000000002, 0.019)",194,,
EGamma_Run2018C,"[400.0, 500.0)","[0.019, 0.02)",85,,
EGamma_Run2018C,"[500.0, 600.0)","[0.0, 0.001)",1,,
EGamma_Run2018C,"[500.0, 600.0)","[0.001, 0.002)",0,,
EGamma_Run2018C,"[500.0, 600.0)","[0.002, 0.003)",0,,
EGamma_Run2018C,"[500.0, 600.0)","[0.003, 0.004)",0,,
EGamma_Run2018C,"[500.0, 600.0)","[0.004, 0.005)",1,,
EGamma_Run2018C,"[500.0, 600.0)","[0.005, 0.006)",0,,
EGamma_Run2018C,"[500.0, 600.0)","[0.006, 0.007)",0,,
EGamma_Run2018C,"[500.0, 600.0)","[0.007, 0.008)",20,,
EGamma_Run2018C,"[500.0, 600.0)","[0.008, 0.009000000000000001)",469,,
EGamma_Run2018C,"[500.0, 600.0)","[0.009000000000000001, 0.01)",918,,
EGamma_Run2018C,"[500.0, 600.0)","[0.01, 0.011)",358,,
EGamma_Run2018C,"[500.0, 600.0)","[0.011, 0.012)",217,,
EGamma_Run2018C,"[500.0, 600.0)","[0.012, 0.013000000000000001)",280,,
EGamma_Run2018C,"[500.0, 600.0)","[0.013000000000000001, 0.014)",329,,
EGamma_Run2018C,"[500.0, 600.0)","[0.014, 0.015)",235,,
EGamma_Run2018C,"[500.0, 600.0)","[0.015, 0.016)",188,,
EGamma_Run2018C,"[500.0, 600.0)","[0.016, 0.017)",170,,
EGamma_Run2018C,"[500.0, 600.0)","[0.017, 0.018000000000000002)",107,,
EGamma_Run2018C,"[500.0, 600.0)","[0.018000000000000002, 0.019)",46,,
EGamma_Run2018C,"[500.0, 600.0)","[0.019, 0.02)",18,,
EGamma_Run2018C,"[600.0, 1000.0)","[0.0, 0.001)",0,,
EGamma_Run2018C,"[600.0, 1000.0)","[0.001, 0.002)",0,,
EGamma_Run2018C,"[600.0, 1000.0)","[0.002, 0.003)",0,,
EGamma_Run2018C,"[600.0, 1000.0)","[0.003, 0.004)",0,,
EGamma_Run2018C,"[600.0, 1000.0)","[0.004, 0.005)",0,,
EGamma_Run2018C,"[600.0, 1000.0)","[0.005, 0.006)",2,,
EGamma_Run2018C,"[600.0, 1000.0)","[0.006, 0.007)",1,,
EGamma_Run2018C,"[600.0, 1000.0)","[0.007, 0.008)",7,,
EGamma_Run2018C,"[600.0, 1000.0)","[0.008, 0.009000000000000001)",239,,
EGamma_Run2018C,"[600.0, 1000.0)","[0.009000000000000001, 0.01)",513,,
EGamma_Run2018C,"[600.0, 1000.0)","[0.01, 0.011)",172,,
EGamma_Run2018C,"[600.0, 1000.0)","[0.011, 0.012)",86,,
EGamma_Run2018C,"[600.0, 1000.0)","[0.012, 0.013000000000000001)",84,,
EGamma_Run2018C,"[600.0, 1000.0)","[0.013000000000000001, 0.014)",92,,
EGamma_Run2018C,"[600.0, 1000.0)","[0.014, 0.015)",87,,
EGamma_Run2018C,"[600.0, 1000.0)","[0.015, 0.016)",65,,
EGamma_Run2018C,"[600.0, 1000.0)","[0.016, 0.017)",55,,
EGamma_Run2018C,"[600.0, 1000.0)","[0.017, 0.018000000000000002)",29,,
EGamma_Run2018C,"[600.0, 1000.0)","[0.018000000000000002, 0.019)",18,,
EGamma_Run2018C,"[600.0, 1000.0)","[0.019, 0.02)",7,,
EGamma_Run2018D,"[200.0, 250.0)","[0.0, 0.001)",2,,
EGamma_Run2018D,"[200.0, 250.0)","[0.001, 0.002)",1,,
EGamma_Run2018D,"[200.0, 250.0)","[0.002, 0.003)",10,,
EGamma_Run2018D,"[200.0, 250.0)","[0.003, 0.004)",5,,
EGamma_Run2018D,"[200.0, 250.0)","[0.004, 0.005)",25,,
EGamma_Run2018D,"[200.0, 250.0)","[0.005, 0.006)",90,,
EGamma_Run2018D,"[200.0, 250.0)","[0.006, 0.007)",407,,
EGamma_Run2018D,"[200.0, 250.0)","[0.007, 0.008)",4479,,
EGamma_Run2018D,"[200.0, 250.0)","[0.008, 0.009000000000000001)",58775,,
EGamma_Run2018D,"[200.0, 250.0)","[0.009000000000000001, 0.01)",90338,,
EGamma_Run2018D,"[200.0, 250.0)","[0.01, 0.011)",49768,,
EGamma_Run2018D,"[200.0, 250.0)","[0.011, 0.012)",37937,,
EGamma_Run2018D,"[200.0, 250.0)","[0.012, 0.013000000000000001)",24922,,
EGamma_Run2018D,"[200.0, 250.0)","[0.013000000000000001, 0.014)",15550,,
EGamma_Run2018D,"[200.0, 250.0)","[0.014, 0.015)",9355,,
EGamma_Run2018D,"[200.0, 250.0)","[0.015, 0.016)",5027,,
EGamma_Run2018D,"[200.0, 250.0)","[0.016, 0.017)",2524,,
EGamma_Run2018D,"[200.0, 250.0)","[0.017, 0.018000000000000002)",1238,,
EGamma_Run2018D,"[200.0, 250.0)","[0.018000000000000002, 0.019)",532,,
EGamma_Run2018D,"[200.0, 250.0)","[0.019, 0.02)",267,,
EGamma_Run2018D,"[250.0, 300.0)","[0.0, 0.001)",13,,
EGamma_Run2018D,"[250.0, 300.0)","[0.001, 0.002)",7,,
EGamma_Run2018D,"[250.0, 300.0)","[0.002, 0.003)",18,,
EGamma_Run2018D,"[250.0, 300.0)","[0.003, 0.004)",28,,
EGamma_Run2018D,"[250.0, 300.0)","[0.004, 0.005)",41,,
EGamma_Run2018D,"[250.0, 300.0)","[0.005, 0.006)",95,,
EGamma_Run2018D,"[250.0, 300.0)","[0.006, 0.007)",490,,
EGamma_Run2018D,"[250.0, 300.0)","[0.007, 0.008)",5602,,
EGamma_Run2018D,"[250.0, 300.0)","[0.008, 0.009000000000000001)",76988,,
EGamma_Run2018D,"[250.0, 300.0)","[0.009000000000000001, 0.01)",123138,,
EGamma_Run2018D,"[250.0, 300.0)","[0.01, 0.011)",70470,,
EGamma_Run2018D,"[250.0, 300.0)","[0.011, 0.012)",57337,,
EGamma_Run2018D,"[250.0, 300.0)","[0.012, 0.013000000000000001)",45403,,
EGamma_Run2018D,"[250.0, 300.0)","[0.013000000000000001, 0.014)",31703,,
EGamma_Run2018D,"[250.0, 300.0)","[0.014, 0.015)",20883,,
EGamma_Run2018D,"[250.0, 300.0)","[0.015, 0.016)",11960,,
EGamma_Run2018D,"[250.0, 300.0)","[0.016, 0.017)",5942,,
EGamma_Run2018D,"[250.0, 300.0)","[0.017, 0.018000000000000002)",2743,,
EGamma_Run2018D,"[250.0, 300.0)","[0.018000000000000002, 0.019)",1226,,
EGamma_Run2018D,"[250.0, 300.0)","[0.019, 0.02)",492,,
EGamma_Run2018D,"[300.0, 400.0)","[0.0, 0.001)",4,,
EGamma_Run2018D,"[300.0, 400.0)","[0.001, 0.002)",8,,
EGamma_Run2018D,"[300.0, 400.0)","[0.002, 0.003)",16,,
EGamma_Run2018D,"[300.0, 400.0)","[0.003, 0.004)",16,,
EGamma_Run2018D,"[300.0, 400.0)","[0.004, 0.005)",27,,
EGamma_Run2018D,"[300.0, 400.0)","[0.005, 0.006)",53,,
EGamma_Run2018D,"[300.0, 400.0)","[0.006, 0.007)",195,,
EGamma_Run2018D,"[300.0, 400.0)","[0.007, 0.008)",2473,,
EGamma_Run2018D,"[300.0, 400.0)","[0.008, 0.009000000000000001)",40260,,
EGamma_Run2018D,"[300.0, 400.0)","[0.009000000000000001, 0.01)",68848,,
EGamma_Run2018D,"[300.0, 400.0)","[0.01, 0.011)",37401,,
EGamma_Run2018D,"[300.0, 400.0)","[0.011, 0.012)",30287,,
EGamma_Run2018D,"[300.0, 400.0)","[0.012, 0.013000000000000001)",28737,,
EGamma_Run2018D,"[300.0, 400.0)","[0.013000000000000001, 0.014)",23542,,
EGamma_Run2018D,"[300.0, 400.0)","[0.014, 0.015)",17606,,
EGamma_Run2018D,"[300.0, 400.0)","[0.015, 0.016)",12213,,
EGamma_Run2018D,"[300.0, 400.0)","[0.016, 0.017)",7124,,
EGamma_Run2018D,"[300.0, 400.0)","[0.017, 0.018000000000000002)",3573,,
EGamma_Run2018D,"[300.0, 400.0)","[0.018000000000000002, 0.019)",1767,,
EGamma_Run2018D,"[300.0, 400.0)","[0.019, 0.02)",762,,
EGamma_Run2018D,"[400.0, 500.0)","[0.0, 0.001)",0,,
EGamma_Run2018D,"[400.0, 500.0)","[0.001, 0.002)",1,,
EGamma_Run2018D,"[400.0, 500.0)","[0.002, 0.003)",4,,
EGamma_Run2018D,"[400.0, 500.0)","[0.003, 0.004)",3,,
EGamma_Run2018D,"[400.0, 500.0)","[0.004, 0.005)",8,,
EGamma_Run2018D,"[400.0, 500.0)","[0.005, 0.006)",6,,
EGamma_Run2018D,"[400.0, 500.0)","[0.006, 0.007)",33,,
EGamma_Run2018D,"[400.0, 500.0)","[0.007, 0.008)",397,,
EGamma_Run2018D,"[400.0, 500.0)","[0.008, 0.009000000000000001)",8020,,
EGamma_Run2018D,"[400.0, 500.0)","[0.009000000000000001, 0.01)",14655,,
EGamma_Run2018D,"[400.0, 500.0)","[0.01, 0.011)",6678,,
EGamma_Run2018D,"[400.0, 500.0)","[0.011, 0.012)",4956,,
EGamma_Run2018D,"[400.0, 500.0)","[0.012, 0.013000000000000001)",5546,,
EGamma_Run2018D,"[400.0, 500.0)","[0.013000000000000001, 0.014)",6012,,
EGamma_Run2018D,"[400.0, 500.0)","[0.014, 0.015)",4641,,
EGamma_Run2018D,"[400.0, 500.0)","[0.015, 0.016)",3883,,
EGamma_Run2018D,"[400.0, 500.0)","[0.016, 0.017)",2948,,
EGamma_Run2018D,"[400.0, 500.0)","[0.017, 0.018000000000000002)",1677,,
EGamma_Run2018D,"[400.0, 500.0)","[0.018000000000000002, 0.019)",901,,
EGamma_Run2018D,"[400.0, 500.0)","[0.019, 0.02)",418,,
EGamma_Run2018D,"[500.0, 600.0)","[0.0, 0.001)",0,,
EGamma_Run2018D,"[500.0, 600.0)","[0.001, 0.002)",1,,
EGamma_Run2018D,"[500.0, 600.0)","[0.002, 0.003)",2,,
EGamma_Run2018D,"[500.0, 600.0)","[0.003, 0.004)",2,,
EGamma_Run2018D,"[500.0, 600.0)","[0.004, 0.005)",3,,
EGamma_Run2018D,"[500.0, 600.0)","[0.005, 0.006)",0,,
EGamma_Run2018D,"[500.0, 600.0)","[0.006, 0.007)",6,,
EGamma_Run2018D,"[500.0, 600.0)","[0.007, 0.008)",96,,
EGamma_Run2018D,"[500.0, 600.0)","[0.008, 0.009000000000000001)",2176,,
EGamma_Run2018D,"[500.0, 600.0)","[0.009000000000000001, 0.01)",3945,,
EGamma_Run2018D,"[500.0, 600.0)","[0.01, 0.011)",1624,,
EGamma_Run2018D,"[500.0, 600.0)","[0.011, 0.012)",1015,,
EGamma_Run2018D,"[500.0, 600.0)","[0.012, 0.013000000000000001)",1156,,
EGamma_Run2018D,"[500.0, 600.0)","[0.013000000000000001, 0.014)",1392,,
EGamma_Run2018D,"[500.0, 600.0)","[0.014, 0.015)",1084,,
EGamma_Run2018D,"[500.0, 600.0)","[0.015, 0.016)",931,,
EGamma_Run2018D,"[500.0, 600.0)","[0.016, 0.017)",834,,
EGamma_Run2018D,"[500.0, 600.0)","[0.017, 0.018000000000000002)",472,,
EGamma_Run2018D,"[500.0, 600.0)","[0.018000000000000002, 0.019)",230,,
EGamma_Run2018D,"[500.0, 600.0)","[0.019, 0.02)",98,,
EGamma_Run2018D,"[600.0, 1000.0)","[0.0, 0.001)",0,,
EGamma_Run2018D,"[600.0, 1000.0)","[0.001, 0.002)",1,,
EGamma_Run2018D,"[600.0, 1000.0)","[0.002, 0.003)",0,,
EGamma_Run2018D,"[600.0, 1000.0)","[0.003, 0.004)",0,,
EGamma_Run2018D,"[600.0, 1000.0)","[0.004, 0.005)",2,,
EGamma_Run2018D,"[600.0, 1000.0)","[0.005, 0.006)",2,,
EGamma_Run2018D,"[600.0, 1000.0)","[0.006, 0.007)",3,,
EGamma_Run2018D,"[600.0, 1000.0)","[0.007, 0.008)",34,,
EGamma_Run2018D,"[600.0, 1000.0)","[0.008, 0.009000000000000001)",1079,,
